?cluster	?sa_month	?sa_day	?sa_year	?sb_month	?sb_day	?sb_year	?ea_month	?ea_day	?ea_year	?eb_month	?eb_day	?eb_year
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR20870>				"07"	"30"	"2017"						
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR20871>												
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR20872>	"07"	"01"	"2017"	"07"	"31"	"2017"	"07"	"01"	"2017"	"07"	"31"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR20873>												
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR20874>												
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR20875>												
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR20877>	"07"	"29"	"2017"	"07"	"29"	"2017"	"07"	"29"	"2017"	"07"	"29"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILR20878>	"07"	"29"	"2017"	"07"	"29"	"2017"	"07"	"29"	"2017"	"07"	"29"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20870>	"07"	"29"	"2017"	"07"	"29"	"2017"	"07"	"29"	"2017"	"07"	"29"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20871>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20872>	"07"	"29"	"2017"	"07"	"29"	"2017"	"07"	"29"	"2017"	"07"	"29"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20873>	"07"	"29"	"2017"				"07"	"29"	"2017"			
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20874>	"07"	"29"	"2017"				"07"	"29"	"2017"			
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20875>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20876>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20877>	"04"	"01"	"2017"	"04"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20878>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20879>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20880>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20881>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20882>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20883>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20884>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20885>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20886>	"07"	"01"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"31"	"2017"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20888>	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"	"07"	"30"	"2017"
