?cluster	?sa_month	?sa_day	?sa_year	?sb_month	?sb_day	?sb_year	?ea_month	?ea_day	?ea_year	?eb_month	?eb_day	?eb_year
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILR20540>												
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILR20541>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILR20542>										"09"	"19"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILR20543>												
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILR20544>	"09"	"01"	"2014"	"09"	"30"	"2014"	"10"	"04"	"2014"	"10"	"04"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20540>												
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20541>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20542>	"09"	"29"	"2014"	"09"	"29"	"2014"	"09"	"29"	"2014"	"09"	"29"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20543>	"01"	"01"	"2014"	"12"	"31"	"2014"						
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20546>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20547>				"01"	"01"	"2014"						
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20548>	"01"	"01"	"2014"	"12"	"31"	"2014"						
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20549>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20550>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20551>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20552>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20553>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20554>	"08"	"30"	"2014"	"08"	"30"	"2014"	"09"	"15"	"2014"	"09"	"15"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20555>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20557>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20558>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20559>	"09"	"01"	"2014"	"09"	"30"	"2014"	"10"	"04"	"2014"	"10"	"04"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20560>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20562>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV20563>	"01"	"01"	"2014"	"12"	"31"	"2014"	"01"	"01"	"2014"	"12"	"31"	"2014"
