?cluster	?sa_month	?sa_day	?sa_year	?sb_month	?sb_day	?sb_year	?ea_month	?ea_day	?ea_year	?eb_month	?eb_day	?eb_year
cluster-NILR20494												
cluster-NILR20495												
cluster-NILR20496	"09"	"22"	"2014"	"09"	"22"	"2014"	"09"	"22"	"2014"	"09"	"22"	"2014"
cluster-NILR20497												
cluster-NILV20494				"09"	"23"	"2014"						
cluster-NILV20495				"09"	"23"	"2014"						
cluster-NILV20496				"09"	"23"	"2014"						
cluster-NILV20497				"09"	"23"	"2014"						
cluster-NILV20499				"09"	"23"	"2014"						
cluster-NILV20500				"09"	"23"	"2014"				"09"	"23"	"2014"
cluster-NILV20501				"09"	"23"	"2014"				"09"	"23"	"2014"
cluster-NILV20502				"09"	"23"	"2014"				"09"	"23"	"2014"
